partner_a,partner_b,protein_name_a,protein_name_b,annotation_strategy,source,is_ppi,curator,reactome_complex,reactome_reaction,reactome_pathway,complexPortal_complex,comments,Interaction_type,Pathway_classification,Pathway_classification_specific,Pathway_classification_alternative,Reactome_classification
Glutamate_byGLS_and_SLC17A6,O00222,,GRM8,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Glutamate,G-protein coupled receptor,,
Glutamate_byGLS_and_SLC17A7,O00222,,GRM8,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Glutamate,G-protein coupled receptor,,
Glutamate_byGLS_and_SLC17A8,O00222,,GRM8,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Glutamate,G-protein coupled receptor,,
Glutamate_byGLS_and_SLC1A1,O00222,,GRM8,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Glutamate,G-protein coupled receptor,,
Glutamate_byGLS_and_SLC1A2,O00222,,GRM8,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Glutamate,G-protein coupled receptor,,
Glutamate_byGLS_and_SLC1A3,O00222,,GRM8,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Glutamate,G-protein coupled receptor,,
Glutamate_byGLS_and_SLC1A6,O00222,,GRM8,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Glutamate,G-protein coupled receptor,,
Glutamate_byGLS_and_SLC1A7,O00222,,GRM8,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Glutamate,G-protein coupled receptor,,
Glutamate_byGLS2_and_SLC17A6,O00222,,GRM8,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Glutamate,G-protein coupled receptor,,
Glutamate_byGLS2_and_SLC17A7,O00222,,GRM8,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Glutamate,G-protein coupled receptor,,
Glutamate_byGLS2_and_SLC17A8,O00222,,GRM8,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Glutamate,G-protein coupled receptor,,
Glutamate_byGLS2_and_SLC1A1,O00222,,GRM8,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Glutamate,G-protein coupled receptor,,
Glutamate_byGLS2_and_SLC1A2,O00222,,GRM8,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Glutamate,G-protein coupled receptor,,
Glutamate_byGLS2_and_SLC1A3,O00222,,GRM8,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Glutamate,G-protein coupled receptor,,
Glutamate_byGLS2_and_SLC1A6,O00222,,GRM8,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Glutamate,G-protein coupled receptor,,
Glutamate_byGLS2_and_SLC1A7,O00222,,GRM8,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Glutamate,G-protein coupled receptor,,
P07492,P30550,GRP,GRPR,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Gastrin-releasing peptide,G-protein coupled receptor,,
P08949,P30550,NMB,GRPR,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Gastrin-releasing peptide,G-protein coupled receptor,,
O43612,O43613,HCRT,HCRTR1,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Gastrin-releasing peptide,G-protein coupled receptor,,
O43612,O43614,HCRT,HCRTR2,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Gastrin-releasing peptide,G-protein coupled receptor,,
Histamine_byHDC,P35367,,HRH1,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Histamine,G-protein coupled receptor,,
Histamine_byHDC,P25021,,HRH2,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Histamine,G-protein coupled receptor,,
Histamine_byHDC,Q9Y5N1,,HRH3,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Histamine,G-protein coupled receptor,,
Histamine_byHDC,Q9H3N8,,HRH4,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Histamine,G-protein coupled receptor,,
5-HT_byTPH1_and_SLC18A1,P08908,,HTR1A,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH1_and_SLC18A2,P08908,,HTR1A,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH1_and_SLC6A4,P08908,,HTR1A,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH2_and_SLC18A1,P08908,,HTR1A,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH2_and_SLC18A2,P08908,,HTR1A,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH2_and_SLC6A4,P08908,,HTR1A,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH1_and_SLC18A1,P28222,,HTR1B,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH1_and_SLC18A2,P28222,,HTR1B,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH1_and_SLC6A4,P28222,,HTR1B,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH2_and_SLC18A1,P28222,,HTR1B,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH2_and_SLC18A2,P28222,,HTR1B,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH2_and_SLC6A4,P28222,,HTR1B,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH1_and_SLC18A1,P28221,,HTR1D,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH1_and_SLC18A2,P28221,,HTR1D,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH1_and_SLC6A4,P28221,,HTR1D,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH2_and_SLC18A1,P28221,,HTR1D,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH2_and_SLC18A2,P28221,,HTR1D,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH2_and_SLC6A4,P28221,,HTR1D,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH1_and_SLC18A1,P28566,,HTR1E,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH1_and_SLC18A2,P28566,,HTR1E,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH1_and_SLC6A4,P28566,,HTR1E,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH2_and_SLC18A1,P28566,,HTR1E,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH2_and_SLC18A2,P28566,,HTR1E,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH2_and_SLC6A4,P28566,,HTR1E,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH1_and_SLC18A1,P30939,,HTR1F,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH1_and_SLC18A2,P30939,,HTR1F,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH1_and_SLC6A4,P30939,,HTR1F,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH2_and_SLC18A1,P30939,,HTR1F,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH2_and_SLC18A2,P30939,,HTR1F,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH2_and_SLC6A4,P30939,,HTR1F,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH1_and_SLC18A1,P28223,,HTR2A,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH1_and_SLC18A2,P28223,,HTR2A,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH1_and_SLC6A4,P28223,,HTR2A,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH2_and_SLC18A1,P28223,,HTR2A,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH2_and_SLC18A2,P28223,,HTR2A,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH2_and_SLC6A4,P28223,,HTR2A,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH1_and_SLC18A1,P41595,,HTR2B,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH1_and_SLC18A2,P41595,,HTR2B,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH1_and_SLC6A4,P41595,,HTR2B,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH2_and_SLC18A1,P41595,,HTR2B,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH2_and_SLC18A2,P41595,,HTR2B,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH2_and_SLC6A4,P41595,,HTR2B,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH1_and_SLC18A1,P28335,,HTR2C,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH1_and_SLC18A2,P28335,,HTR2C,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH1_and_SLC6A4,P28335,,HTR2C,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH2_and_SLC18A1,P28335,,HTR2C,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH2_and_SLC18A2,P28335,,HTR2C,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH2_and_SLC6A4,P28335,,HTR2C,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH1_and_SLC18A1,Q13639,,HTR4,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH1_and_SLC18A2,Q13639,,HTR4,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH1_and_SLC6A4,Q13639,,HTR4,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH2_and_SLC18A1,Q13639,,HTR4,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH2_and_SLC18A2,Q13639,,HTR4,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH2_and_SLC6A4,Q13639,,HTR4,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH1_and_SLC18A1,P47898,,HTR5A,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH1_and_SLC18A2,P47898,,HTR5A,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH1_and_SLC6A4,P47898,,HTR5A,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH2_and_SLC18A1,P47898,,HTR5A,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH2_and_SLC18A2,P47898,,HTR5A,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH2_and_SLC6A4,P47898,,HTR5A,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH1_and_SLC18A1,P50406,,HTR6,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH1_and_SLC18A2,P50406,,HTR6,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH1_and_SLC6A4,P50406,,HTR6,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH2_and_SLC18A1,P50406,,HTR6,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH2_and_SLC18A2,P50406,,HTR6,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH2_and_SLC6A4,P50406,,HTR6,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH1_and_SLC18A1,P34969,,HTR7,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH1_and_SLC18A2,P34969,,HTR7,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH1_and_SLC6A4,P34969,,HTR7,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH2_and_SLC18A1,P34969,,HTR7,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH2_and_SLC18A2,P34969,,HTR7,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
5-HT_byTPH2_and_SLC6A4,P34969,,HTR7,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Serotonin,G-protein coupled receptor,,
P23468,Q9NPH3,PTPRD,IL1RAP,curated,"PMID:29100073,PMID:34966732",TRUE,JCranley,,,,,,receptor-receptor,Interleukin,,,
P23468,Q9NZN1,PTPRD,IL1RAPL1,curated,"PMID:29100073,PMID:34966732",TRUE,JCranley,,,,,,receptor-receptor,Interleukin,,,
Q15726,Q969F8,KISS1,KISS1R,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Kisspeptin,,,
Q2MKA7,Q9BXB1,RSPO1,LGR4,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,R-spondin,G-protein coupled receptor,,
Q6UXX9,Q9BXB1,RSPO2,LGR4,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,R-spondin,G-protein coupled receptor,,
Q9BXY4,Q9BXB1,RSPO3,LGR4,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,R-spondin,G-protein coupled receptor,,
Q2I0M5,Q9BXB1,RSPO4,LGR4,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,R-spondin,G-protein coupled receptor,,
Q2MKA7,O75473,RSPO1,LGR5,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,R-spondin,G-protein coupled receptor,,
Q6UXX9,O75473,RSPO2,LGR5,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,R-spondin,G-protein coupled receptor,,
Q9BXY4,O75473,RSPO3,LGR5,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,R-spondin,G-protein coupled receptor,,
Q2I0M5,O75473,RSPO4,LGR5,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,R-spondin,G-protein coupled receptor,,
Q2MKA7,Q9HBX8,RSPO1,LGR6,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,R-spondin,G-protein coupled receptor,,
Q6UXX9,Q9HBX8,RSPO2,LGR6,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,R-spondin,G-protein coupled receptor,,
Q9BXY4,Q9HBX8,RSPO3,LGR6,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,R-spondin,G-protein coupled receptor,,
Q2I0M5,Q9HBX8,RSPO4,LGR6,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,R-spondin,G-protein coupled receptor,,
A6NKQ9,P22888,CGB1,LHCGR,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Lutropin-choriogonadotropic hormone,,,
Q6NT52,P22888,CGB2,LHCGR,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Lutropin-choriogonadotropic hormone,,,
P0DN86,P22888,CGB3,LHCGR,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Lutropin-choriogonadotropic hormone,,,
P0DN86,P22888,CGB5,LHCGR,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Lutropin-choriogonadotropic hormone,,,
P0DN87,P22888,CGB7,LHCGR,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Lutropin-choriogonadotropic hormone,,,
P0DN86,P22888,CGB8,LHCGR,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Lutropin-choriogonadotropic hormone,,,
P01229,P22888,LHB,LHCGR,curated,"uniprot, reactome, IUPHAR",TRUE,JCranley,,,,,,ligand-receptor,Lutropin-choriogonadotropic hormone,,,
P23468,Q6PJG9,PTPRD,LRFN4,curated,"PMID:29100073,PMID:34966732",TRUE,JCranley,,,,,,adhesion-receptor,Trans-synaptic,,,
P10586,Q6PJG9,PTPRF,LRFN4,curated,"PMID:29100073,PMID:34966732",TRUE,JCranley,,,,,,adhesion-receptor,Trans-synaptic,,,
Q13332,Q6PJG9,PTPRS,LRFN4,curated,"PMID:29100073,PMID:34966732",TRUE,JCranley,,,,,,adhesion-receptor,Trans-synaptic,,,
P23468,Q96NI6,PTPRD,LRFN5,curated,"PMID:29100073,PMID:34966732",TRUE,JCranley,,,,,,adhesion-receptor,Trans-synaptic,,,
P10586,Q96NI6,PTPRF,LRFN5,curated,"PMID:29100073,PMID:34966732",TRUE,JCranley,,,,,,adhesion-receptor,Trans-synaptic,,,
Q13332,Q96NI6,PTPRS,LRFN5,curated,"PMID:29100073,PMID:34966732",TRUE,JCranley,,,,,,adhesion-receptor,Trans-synaptic,,,
P23468,Q9NT99,PTPRD,LRRC4B,curated,"PMID:29100073,PMID:34966732",TRUE,JCranley,,,,,,adhesion-adhesion,Trans-synaptic,,,
P10586,Q9NT99,PTPRF,LRRC4B,curated,"PMID:29100073,PMID:34966732",TRUE,JCranley,,,,,,adhesion-adhesion,Trans-synaptic,,,
Q13332,Q9NT99,PTPRS,LRRC4B,curated,"PMID:29100073,PMID:34966732",TRUE,JCranley,,,,,,adhesion-adhesion,Trans-synaptic,,,
P10586,Q9HCJ2,PTPRF,LRRC4C,curated,"PMID:29100073,PMID:34966732",TRUE,JCranley,,,,,,adhesion-adhesion,Trans-synaptic,,,
Q9ULB1,Q86UE6,NRXN1,LRRTM1,curated,PMID:29100073,TRUE,JCranley,,,,,,adhesion-adhesion,Trans-synaptic,,,
P58401,Q86UE6,NRXN2,LRRTM1,curated,PMID:29100073,TRUE,JCranley,,,,,,adhesion-adhesion,Trans-synaptic,,,
Q9HDB5,Q86UE6,NRXN3,LRRTM1,curated,PMID:29100073,TRUE,JCranley,,,,,,adhesion-adhesion,Trans-synaptic,,,
Q9ULB1,O43300,NRXN1,LRRTM2,curated,PMID:29100073,TRUE,JCranley,,,,,,adhesion-adhesion,Trans-synaptic,,,
P58401,O43300,NRXN2,LRRTM2,curated,PMID:29100073,TRUE,JCranley,,,,,,adhesion-adhesion,Trans-synaptic,,,
Q9HDB5,O43300,NRXN3,LRRTM2,curated,PMID:29100073,TRUE,JCranley,,,,,,adhesion-adhesion,Trans-synaptic,,,
Q9ULB1,Q86VH5,NRXN1,LRRTM3,curated,PMID:29100073,TRUE,JCranley,,,,,,adhesion-adhesion,Trans-synaptic,,,
P58401,Q86VH5,NRXN2,LRRTM3,curated,PMID:29100073,TRUE,JCranley,,,,,,adhesion-adhesion,Trans-synaptic,,,
Q9HDB5,Q86VH5,NRXN3,LRRTM3,curated,PMID:29100073,TRUE,JCranley,,,,,,adhesion-adhesion,Trans-synaptic,,,
Q9ULB1,Q86VH4,NRXN1,LRRTM4,curated,PMID:29100073,TRUE,JCranley,,,,,,adhesion-adhesion,Trans-synaptic,,,
P58401,Q86VH4,NRXN2,LRRTM4,curated,PMID:29100073,TRUE,JCranley,,,,,,adhesion-adhesion,Trans-synaptic,,,
Q9HDB5,Q86VH4,NRXN3,LRRTM4,curated,PMID:29100073,TRUE,JCranley,,,,,,adhesion-adhesion,Trans-synaptic,,,
Q13332,Q86VH4,PTPRS,LRRTM4,curated,"PMID:29100073,PMID:34966732",TRUE,JCranley,,,,,,adhesion-adhesion,Trans-synaptic,,,
LTB4_byLTA4H,Q15722,,LTB4R,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Leukotriene,,,
LTB4_byLTA4H,Q9NPC1,,LTB4R2,curated,"uniprot, reactome, IUPHAR",FALSE,JCranley,,,,,,ligand-receptor,Leukotriene,,,
P01189,Q01726,MSH,MC1R,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Melanocyte-stimulating hormone,G-protein coupled receptor,,
P01189,Q01718,MSH,MC2R,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Melanocyte-stimulating hormone,G-protein coupled receptor,,
O00253,Q01718,AGRP,MC2R,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Melanocyte-stimulating hormone,G-protein coupled receptor,,
P01189,P41968,MSH,MC3R,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Melanocyte-stimulating hormone,G-protein coupled receptor,,
O00253,P41968,AGRP,MC3R,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Melanocyte-stimulating hormone,G-protein coupled receptor,,
P01189,P32245,MSH,MC4R,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Melanocyte-stimulating hormone,G-protein coupled receptor,,
O00253,P32245,AGRP,MC4R,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Melanocyte-stimulating hormone,G-protein coupled receptor,,
P01189,P33032,MSH,MC5R,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Melanocyte-stimulating hormone,G-protein coupled receptor,,
O00253,P33032,AGRP,MC5R,curated,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),TRUE,JCranley,,,,,,ligand-receptor,Melanocyte-stimulating hormone,G-protein coupled receptor,,
